id,premise,hypothesis,lang_abv,language,label
f39b7435d9,A profile crowns Chris Rock The Funniest Man in America.,A profile denounces Chris Rock and his comedy.,en,English,2
5a8a815ca4,Anglers wa maji safi lazima wawe na ruhusa kutoka ofisi ya utalii iliyo karibu na habari kuhusu jinsi ya kupata moja.,"Unaweza kukamata chochote unachotaka, wakati wowote utataka.",sw,Swahili,2
1c9564ca34,Makumbusho ya Baharini huonyesha historia ya Bandari ya Pasifiki.,Jumba la makumbusho la Maritime ni la kuhifadhi historia.,sw,Swahili,0
1b64f8ce0f,John Kasich dropped his presidential bid.,John Kasich recommitted himself to the presidential bid and plans on winning.,en,English,2
64b2f1a18d,"The Times says this tracking list is drawn up from information from bookstores, but publishers say they routinely call up the Times to tip them off to books selling with increasing momentum so that they can be added to the tracking list.","Publishers say one things about Times' drawing of lists from bookstores, while Times claims a different story.",en,English,0
e8dcf421e9,The Leland Act  (1) simplify the household definition,The Leland Act defines the legal definition of what a household is.,en,English,1
e069123740,تیسرے زمرہ میں موجود الفاظ سب سے زیادہ عام استعمال ہوتے ہیں اور یہ بنیادی طور پر جنسی حرکات کو بیان کرتے ہیں۔,کچھ شور کی طرف سے کپتان خون کے خیالات ٹوٹ گئے تھے,ur,Urdu,0
0d5a1b1acc,yep and then i had probably lived the last eleven years in Massachusetts so you know what does that make me an honorary Yankee or,I've lived the last 11 years in Massachusetts so I'm basically and honorary Yankee.,en,English,0
3aa9ac0015,and the NIT semifinals are on tonight,The NIT semifinals take place tonight.,en,English,0
beda0e4a56,00 menos de 6 años - Tour gratuito y tarifa militar de 3 $.,"Lamentablemente, en este momento no hay tarifa para nuestros miembros militares.",es,Spanish,2
22c6811a14,"Ogle, qui était à la tête de l'équipage, s'est trouvé freiné par Blood, qui s'est opposé à lui, et on a pu voir une certaine sévérité s'emparer de son visage et traverser tout son corps.",Il était grincheux parce-qu'il n'avait rien à manger.,fr,French,1
afd3c726f5,i spent a number of years in the service as an intelligence analyst,Being an intelligence analyst is hard work.,en,English,1
ada5cd8019,All these sites will automatically lead into George Dubbawya's Web site (www.georgewbush.com).,These sites have nothing to do with George W. Bush's website.,en,English,2
53b32e9fef,"Local legend claims that he wrote part of his great saga, Os Lusadas, in what is now called the Camees Grotto, situated in the spacious tropical Camees Garden.",It is claimed that a portion of Os Lusadas was written in the Camees Grotto.,en,English,0
02f31f12e9,"Напротив, воздействие количества выше в США, чем во Франции, потому что почтовая плотность в США ниже, а различия в количестве больше.","Воздействие во Франции больше, чем в Соединенных Штатах.",ru,Russian,2
ba5f49621b,"Les menaces seront inutiles, Capitaine.","Les menaces suffiront certainement, Capitaine.",fr,French,2
d4c0c0ee2d,Treasure Beach (South Coast),Treasure Beach is on the South Coast of the island.,en,English,0
ed387e7ce9,"The building will also house two smaller volunteer-based programs, the Multi-Cultural Law Center and the Senior Lawyer Volunteer Project.",A couple of groups will work from the location.,en,English,0
d7ac9241cf,Said we was a-staying at the inn.,He was staying at the inn in town.,en,English,1
3fb3ad8325,"In his effort to build nationalism across Turkey in the 1920s, Ataterk instituted a campaign to suppress Kurdish identity that continues today.","In 1942, Ataterk tried to build nationalism in Turkey.",en,English,2
30ddd9e94c,they ought to take all them little misdemeanor people let them go let them go,they shouldn't let go of the misdemeanor people,en,English,2
1a6634dc1d,"Τι σου αρέσει πιο πολύ, τα μαθηματικά ή οι επιστήμες;",Έχετε κάποια προτίμηση στα μαθηματικά ή στην επιστήμη;,el,Greek,0
5dbc700a91,"The m??tro (subway) is the fastest way to move around the city, but the buses, both in the capital and the other big towns, are best for taking in the sights.",Taking the subway is much slower than taking the bus. ,en,English,2
2f3d5cdc38,There is uncertainty associated with all of the numbers presented in this paper due to sampling error and estimation error in econometric estimation procedure used to recover household-level demand functions,"Instead of sampling humans for this data, researchers sampled pet rocks.",en,English,2
bfb8f2e811,"वह कह रही थी की सिर्फ आंसू आ रहे थे उसके नयन से  और उसने बताया , फिर उसने बताया जो पोर्च पर आ गया","जैसे ही उसने उसे पोर्च आने के लिए कहा था, उसकी आंखों में आँसू थे।",hi,Hindi,0
c24bfb346c,and not only that it it opens you to phone solicitations,You don't want to be subjected to more marketing calls.,en,English,1
4dc681bd62,ooh that does get high yeah i mean,"No, that stays pretty low overall. ",en,English,2
0feed160e6,và nó vẫn làm tôi sợ,Tôi chỉ hơi sợ một chút.,vi,Vietnamese,1
7f4974f17c,"Kipindi hiki kinaonyeshwa katika Mfano A-3 katika Kiambatisho A. Hata hivyo, kulingana na maalum ya mradi huo, muda unahitajika unaweza kutofautiana kwa miezi michache",kiambatisho cha A kinaonyesha wakati,sw,Swahili,0
6f15bd682e,来自德克萨斯州的分子生物学家Steve Harris正在访问。,史蒂夫哈里斯不论任何原因都不会离开自己的家。,zh,Chinese,2
9850f913bc,في الاحتجاز ، ينفي KSM أن القاعدة لديها أي عملاء في جنوب كاليفورنيا.,كان للقاعدة ثلاثة عملاء يعملون في أريزونا.,ar,Arabic,1
4ce586b61e,more than anything else in this day and age that's got to be a big factor in your decision's just the the cost of how much you're gonna pay,"In your decisions age is a big factor, and I agree with you thoughts",en,English,1
41902ecb8b,"In other words, the paper exhibited the all-too-typical journalistic tic of exposing potential conflicts of interest involving politicians while ignoring those involving journalists.",The paper doesn't employ any journalists.,en,English,2
a81fdc1553,"1972'de Phillip Morris, Inc.'in Miller Brewing Co. şirketi, Meister Brau Inc. şirketinin satınalmasında Lite bira etiketini satın aldı.","Lite bira etiketinin sahiplenilmesi, Phillip Morris, Inc.'in Miller Brewing Co.'nun Meister Brau Inc'i satın almasının temel sebebiydi.",tr,Turkish,1
83eabe32d2,"Lavishly furnished and decorated, with much original period furniture, the rooms are used for ceremonial events, visits from foreign dignitaries, and EU meetings.","The rooms are drab, dull, and not elegantly appointed.",en,English,2
3c91dcf486,"More detailed implementation plans also will be necessary to address business system, processes, and resource issues.",Less detailed plans will be necessary to address business systems ,en,English,2
fe878c88df,I am asserting my membership in the club of Old Geezers.,I am denying I am a member of the club of Old Geezers.,en,English,2
5c5a7bedb9,"The interior of the palace is very dark, and the use of flash is forbidden, so photographers should think twice before paying the extra fee for bringing in a camera or video equipment.",The palace is adorned with gold plated bannisters and diamond chandeliers. ,en,English,1
64d019eee0,अच्छी तरह से ओह ठीक है क्या आप दिलचस्प हैं? क्या आपने यह जानने के लिए कक्षाएं लीं कि यह कैसे करना है,"यह इतना मुश्किल है, मुझे खुशी है कि आप नहीं जानते कि यह कैसे करें।",hi,Hindi,2
0af2a6289e,"Дарвин начинает с того, что жизнь уже существует.",Дарвин начал с изучения рыб.,ru,Russian,1
bbc569de8f,"Ununuzi wa ziada unaweza kupunguza hatari kwa kutambua matatizo mapema, ambayo inaruhusu mabadiliko rahisi au marekebisho.",Ununuzi wa ziada utaongeza hatari.,sw,Swahili,2
